Country,Population,GDP_per_Capita,Year,Medal
Australia,23781169,56310.9629933721,1976,Silver
Australia,23781169,56310.9629933721,1976,Silver
Australia,23781169,56310.9629933721,1976,Silver
Australia,23781169,56310.9629933721,1976,Bronze
Australia,23781169,56310.9629933721,1976,Bronze
Australia,23781169,56310.9629933721,1976,Bronze
Australia,23781169,56310.9629933721,1980,Bronze
Australia,23781169,56310.9629933721,1980,Bronze
Australia,23781169,56310.9629933721,1980,Bronze
Australia,23781169,56310.9629933721,1980,Bronze
Australia,23781169,56310.9629933721,1980,Bronze
Australia,23781169,56310.9629933721,1980,Gold
Australia,23781169,56310.9629933721,1980,Gold
Australia,23781169,56310.9629933721,1980,Gold
Australia,23781169,56310.9629933721,1980,Gold
Australia,23781169,56310.9629933721,1980,Gold
Australia,23781169,56310.9629933721,1980,Silver
Australia,23781169,56310.9629933721,1980,Silver
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Gold
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Gold
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Gold
Australia,23781169,56310.9629933721,1984,Gold
Australia,23781169,56310.9629933721,1984,Gold
Australia,23781169,56310.9629933721,1984,Gold
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Bronze
Australia,23781169,56310.9629933721,1984,Gold
Australia,23781169,56310.9629933721,1984,Silver
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Silver
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Silver
Australia,23781169,56310.9629933721,1988,Silver
Australia,23781169,56310.9629933721,1988,Silver
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Silver
Australia,23781169,56310.9629933721,1988,Silver
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Gold
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1988,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Silver
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Gold
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1992,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Silver
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Gold
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,1996,Bronze
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Bronze
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Gold
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
Australia,23781169,56310.9629933721,2000,Silver
