Country,Population,GDP per Capita,Year,Medal
Canada,35851774,43248.529909341,1998,Gold
Canada,35851774,43248.529909341,1998,Gold
Canada,35851774,43248.529909341,1998,Gold
Canada,35851774,43248.529909341,1998,Gold
Canada,35851774,43248.529909341,1998,Gold
Canada,35851774,43248.529909341,1998,Bronze
Canada,35851774,43248.529909341,1998,Bronze
Canada,35851774,43248.529909341,1998,Silver
Canada,35851774,43248.529909341,1998,Gold
Canada,35851774,43248.529909341,1998,Silver
Canada,35851774,43248.529909341,1998,Gold
Canada,35851774,43248.529909341,2002,Silver
Canada,35851774,43248.529909341,2002,Silver
Canada,35851774,43248.529909341,2002,Silver
Canada,35851774,43248.529909341,2002,Silver
Canada,35851774,43248.529909341,2002,Silver
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Silver
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Gold
Canada,35851774,43248.529909341,2002,Bronze
Canada,35851774,43248.529909341,2002,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Silver
Canada,35851774,43248.529909341,2006,Gold
Canada,35851774,43248.529909341,2006,Bronze
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Bronze
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2010,Silver
Canada,35851774,43248.529909341,2010,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Bronze
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Bronze
Canada,35851774,43248.529909341,2014,Bronze
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Silver
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Gold
Canada,35851774,43248.529909341,2014,Bronze
Canada,35851774,43248.529909341,2014,Bronze
Canada,35851774,43248.529909341,2014,Silver
China,1371220000,8027.68381013907,1992,Silver
China,1371220000,8027.68381013907,1992,Silver
China,1371220000,8027.68381013907,1992,Silver
China,1371220000,8027.68381013907,1994,Bronze
China,1371220000,8027.68381013907,1994,Silver
China,1371220000,8027.68381013907,1994,Bronze
China,1371220000,8027.68381013907,1998,Bronze
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Bronze
China,1371220000,8027.68381013907,1998,Bronze
China,1371220000,8027.68381013907,1998,Bronze
China,1371220000,8027.68381013907,1998,Bronze
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,1998,Silver
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Gold
China,1371220000,8027.68381013907,2002,Silver
China,1371220000,8027.68381013907,2002,Silver
China,1371220000,8027.68381013907,2002,Silver
China,1371220000,8027.68381013907,2002,Silver
China,1371220000,8027.68381013907,2002,Silver
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Bronze
China,1371220000,8027.68381013907,2002,Gold
China,1371220000,8027.68381013907,2006,Bronze
China,1371220000,8027.68381013907,2006,Bronze
China,1371220000,8027.68381013907,2006,Silver
China,1371220000,8027.68381013907,2006,Silver
China,1371220000,8027.68381013907,2006,Bronze
China,1371220000,8027.68381013907,2006,Silver
China,1371220000,8027.68381013907,2006,Bronze
China,1371220000,8027.68381013907,2006,Bronze
China,1371220000,8027.68381013907,2006,Gold
China,1371220000,8027.68381013907,2006,Bronze
China,1371220000,8027.68381013907,2006,Silver
China,1371220000,8027.68381013907,2006,Gold
China,1371220000,8027.68381013907,2006,Silver
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Silver
China,1371220000,8027.68381013907,2010,Silver
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Gold
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Bronze
China,1371220000,8027.68381013907,2010,Silver
China,1371220000,8027.68381013907,2014,Silver
China,1371220000,8027.68381013907,2014,Bronze
China,1371220000,8027.68381013907,2014,Bronze
China,1371220000,8027.68381013907,2014,Bronze
China,1371220000,8027.68381013907,2014,Bronze
China,1371220000,8027.68381013907,2014,Bronze
China,1371220000,8027.68381013907,2014,Silver
China,1371220000,8027.68381013907,2014,Silver
China,1371220000,8027.68381013907,2014,Gold
China,1371220000,8027.68381013907,2014,Gold
China,1371220000,8027.68381013907,2014,Gold
China,1371220000,8027.68381013907,2014,Bronze
