Country,Code,Population,GDP_per_Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"VAN ALMSICK, Franziska",Women,4X100M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"VOELKER, Sandra",Women,4X100M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"DUBROVIN, Konstantin",Men,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"HEILMANN, Aimo",Men,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"KELLER, Christian",Men,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"LAMPE, Oliver",Men,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"TRÖGER, Christian",Men,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"ZESNER, Steffen",Men,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"FREITAG, Meike",Women,4X200M Freestyle Relay,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"HASE, Dagmar",Women,4X200M Freestyle Relay,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"KIELGASS, Kerstin",Women,4X200M Freestyle Relay,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"OSYGUS, Simone",Women,4X200M Freestyle Relay,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"SCHOLZ, Anke",Women,4X200M Freestyle Relay,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"VAN ALMSICK, Franziska",Women,4X200M Freestyle Relay,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"VOELKER, Sandra",Women,50M Freestyle,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Aquatics,Swimming,"HASE, Dagmar",Women,800M Freestyle,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Archery,Archery,"MENSING, Barbara",Women,Team (Fita Olympic Round - 70M),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Archery,Archery,"PFOHL, Cornelia",Women,Team (Fita Olympic Round - 70M),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Archery,Archery,"WAGNER, Sandra",Women,Team (Fita Olympic Round - 70M),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"SCHWARTHOFF, Florian",Men,110M Hurdles,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"BREUER, Grit",Women,4X400M Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"KISABAKA, Linda",Women,4X400M Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"ROHLANDER, Uta",Women,4X400M Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"RÜCKER, Anja",Women,4X400M Relay,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"BUSEMANN, Frank",Men,Decathlon,Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"RIEDEL, Lars",Men,Discus Throw,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"WYLUDDA, Ilke",Women,Discus Throw,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"TIVONTCHIK, Andrei",Men,Pole Vault,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Athletics,Athletics,"KUMBERNUSS, Astrid",Women,Shot Put,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Boxing,Boxing,"LUNKA, Zoltan",Men,48 - 51KG (Flyweight),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Boxing,Boxing,"URKAL, Oktay",Men,60 - 63.5KG (Light-Welterweight),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Boxing,Boxing,"ULRICH, Thomas",Men,75 - 81KG (Light-Heavyweight),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Boxing,Boxing,"KRASNIQI, Luan",Men,81 - 91KG (Heavyweight),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"DITTMER, Andreas",Men,C-2 1000M (Canoe Double),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"KIRCHBACH, Gunar",Men,C-2 1000M (Canoe Double),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"BLUHM, Kay",Men,K-2 1000M (Kayak Double),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"GUTSCHE, Torsten Rene",Men,K-2 1000M (Kayak Double),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"BLUHM, Kay",Men,K-2 500M (Kayak Double),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"GUTSCHE, Torsten Rene",Men,K-2 500M (Kayak Double),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Women,K-2 500M (Kayak Double),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"PORTWICH, Ramona",Women,K-2 500M (Kayak Double),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"HOFMANN, Detlef",Men,K-4 1000M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"REINECK, Thomas",Men,K-4 1000M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"WINTER, Olaf",Men,K-4 1000M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"ZABEL, Mark",Men,K-4 1000M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"MUCKE, Manuela",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"PORTWICH, Ramona",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"SCHUCK, Anett",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,"EHRENBERG, Andre",Men,C-2 (Canoe Double),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,"SENFT, Michael",Men,C-2 (Canoe Double),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,"BECKER, Thomas",Men,K-1 (Kayak Single),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Canoe / Kayak,Canoe / Kayak S,"FIX, Oliver",Men,K-1 (Kayak Single),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Cycling,Cycling Track,"ARNDT, Judith",Women,Individual Pursuit,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Cycling,Cycling Track,"FIEDLER, Jens",Men,Sprint Indivual,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Dressage,"WERTH, Isabell",Women,Individual,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Dressage,"BALKENHOL, Klaus",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Dressage,"SCHAUDT, Martin",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Dressage,"TEODORESCU, Monica",Women,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Dressage,"WERTH, Isabell",Women,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Jumping,"KIRCHHOFF, Ulrich",Men,Individual,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Jumping,"BEERBAUM, Ludger",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Jumping,"KIRCHHOFF, Ulrich",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Jumping,"NIEBERG, Lars",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Equestrian,Jumping,"SLOOTHAAK, Franke",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Fencing,Fencing,"BAU, Sabine Christiane",Women,Foil Team,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Fencing,Fencing,"FICHTEL-MAURITZ, Anja",Women,Foil Team,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Fencing,Fencing,"WEBER-KOSZTO, Monika",Women,Foil Team,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Gymnastics,Artistic G.,"WECKER, Andreas",Men,Horizontal Bar,Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Judo,Judo,"TRAUTMANN, Richard",Men,- 60 KG,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Judo,Judo,"MOELLER, Frank",Men,+ 100KG (Heavyweight),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Judo,Judo,"HAGN, Johanna",Women,+ 72KG (Heavyweight),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Judo,Judo,"QUELLMALZ, Udo",Men,60 - 66KG (Half-Lightweight),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Judo,Judo,"SPITTKA, Marko",Men,81 - 90KG (Middleweight),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"BAAR, Roland",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"HUHN, Wolfram",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"KIRCHHOFF, Detlef",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"KLEINSCHMIDT, Mark",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"RICHTER, Frank Joerg",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"STREPPELHOFF, Thorsten",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"THIEDE, Peter",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"VIEFERS, Ulrich",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"WEBER, Marc",Men,Eight With Coxswain (8+),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"HAJEK, Andreas",Men,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"STEINER, Andre",Men,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"VOLKERT, Stephan",Men,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"WILLMS, Andre",Men,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"BORON, Kathrin",Women,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"KÖPPEN, Kerstin",Women,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"RUTSCHOW, Katrin",Women,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"SORGERS, Jana",Women,Quadruple Sculls Without Coxswain (4X),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Rowing,Rowing,"LANGE, Thomas",Men,Single Sculls (1X),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Sailing,Sailing,"FLACH, Thomas",Men,Fleet/Match Race Keelboat Open (Soling),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Sailing,Sailing,"JÄKEL, Bernd",Men,Fleet/Match Race Keelboat Open (Soling),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Sailing,Sailing,"SCHÜMANN, Jochen",Men,Fleet/Match Race Keelboat Open (Soling),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Shooting,Shooting,"HORNEBER, Petra",Women,10M Air Rifle (40 Shots),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Shooting,Shooting,"SCHUMANN, Ralf",Men,25M Rapid Fire Pistol (60 Shots),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Shooting,Shooting,"KLEES, Christian",Men,50M Rifle Prone (60 Shots),Gold
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Shooting,Shooting,"KIERMAYER, Susanne",Women,Double Trap (120 Targets),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Table Tennis,Table Tennis,"ROSSKOPF, Jörg",Men,Singles,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Tennis,Tennis,"GOELLNER, Marc-Kevin",Men,Doubles,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Tennis,Tennis,"PRINOSIL, David",Men,Doubles,Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Weightlifting,Weightlifting,"WELLER, Ronny",Men,"+ 108KG, Total (Super Heavyweight)",Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Weightlifting,Weightlifting,"HUSTER, Marc",Men,"76 - 83KG, Total (Light-Heavyweight)",Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Weightlifting,Weightlifting,"CARUSO, Oliver",Men,"83 - 91KG, Total (Middle-Heavyweight)",Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Wrestling,Wrestling Free.,"SABEJEW, Arawat",Men,90 - 100KG (Heavyweight),Bronze
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Wrestling,Wrestling Gre-R,"ZANDER, Thomas",Men,74 - 82KG (Middleweight),Silver
Germany,GER,81413145,41313.3139945434,1996,Atlanta,Wrestling,Wrestling Gre-R,"BULLMANN, Maik",Men,82 - 90KG (Light-Heavyweight),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Diving,"LINDNER, Doerte",Women,3M Springboard,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Diving,"HEMPEL, Jan",Men,Synchronized Diving 10M Platform,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Diving,"MEYER, Heiko",Men,Synchronized Diving 10M Platform,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"THELOKE, Stev",Men,100M Backstroke,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"KRUPPA, Jens",Men,4X100M Medley Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"RUPPRATH, Thomas",Men,4X100M Medley Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"SPANNEBERG, Torsten",Men,4X100M Medley Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"THELOKE, Stev",Men,4X100M Medley Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"BUSCHSCHULTE, Antje",Women,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"FREITAG, Meike",Women,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"HARSTICK, Sara",Women,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"KIELGASS, Kerstin",Women,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"STEFFEN, Britta",Women,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Aquatics,Swimming,"VAN ALMSICK, Franziska",Women,4X200M Freestyle Relay,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Archery,Archery,"MENSING, Barbara",Women,Team (Fita Olympic Round - 70M),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Archery,Archery,"PFOHL, Cornelia",Women,Team (Fita Olympic Round - 70M),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Archery,Archery,"WAGNER, Sandra",Women,Team (Fita Olympic Round - 70M),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Athletics,Athletics,"SCHUMANN, Nils",Men,800M,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Athletics,Athletics,"RIEDEL, Lars",Men,Discus Throw,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Athletics,Athletics,"MUENCHOW, Kirsten",Women,Hammer Throw,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Athletics,Athletics,"DRECHSLER, Heike",Women,Long Jump,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Athletics,Athletics,"KUMBERNUSS, Astrid",Women,Shot Put,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Boxing,Boxing,"KOEBER, Sebastian",Men,81 - 91KG (Heavyweight),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"DITTMER, Andreas",Men,C-1 1000M (Canoe Single),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"DITTMER, Andreas",Men,C-1 500M (Canoe Single),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KOBER, Lars",Men,C-2 1000M (Canoe Double),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"UTESS, Stefan",Men,C-2 1000M (Canoe Double),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"RAUHE, Ronald",Men,K-2 500M (Kayak Double),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"WIESKOETTER, Tim",Men,K-2 500M (Kayak Double),Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Women,K-2 500M (Kayak Double),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",Women,K-2 500M (Kayak Double),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BACH, Bjoern",Men,K-4 1000M (Kayak Four),Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SCHAEFER, Jan",Men,K-4 1000M (Kayak Four),Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"ULM, Stefan",Men,K-4 1000M (Kayak Four),Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"ZABEL, Mark",Men,K-4 1000M (Kayak Four),Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"MUCKE, Manuela",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SCHUCK, Anett",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",Women,K-4 500M (Kayak Four),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"SCHMIDT, Thomas",Men,K-1 (Kayak Single),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Road,"KLODEN, Andreas",Men,Individual Road Race,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Road,"ULLRICH, Jan",Men,Individual Road Race,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Road,"KUPFERNAGEL, Hanka",Women,Individual Road Race,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Road,"ULLRICH, Jan",Men,Individual Time Trial,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"NIMKE, Stefan",Men,1KM Time Trial,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"BARTKO, Robert",Men,Individual Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"LEHMANN, Jens",Men,Individual Pursuit,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"FIEDLER, Jens",Men,Keirin,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"FIEDLER, Jens",Men,Sprint Indivual,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"BARTKO, Robert",Men,Team Pursuit (4000M),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"BECKE, Daniel",Men,Team Pursuit (4000M),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"FULST, Guido",Men,Team Pursuit (4000M),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"LEHMANN, Jens",Men,Team Pursuit (4000M),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Cycling,Cycling Track,"POLLACK, Olaf",Men,Team Pursuit (4000M),Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Dressage,"SALZGEBER, Ulla",Women,Individual,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Dressage,"WERTH, Isabell",Women,Individual,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Dressage,"CAPELLMANN, Nadine",Women,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Dressage,"SALZGEBER, Ulla",Women,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Dressage,"SIMONS DE RIDDER, Alexandra",Women,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Dressage,"WERTH, Isabell",Women,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Jumping,"BECKER, Otto",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Jumping,"BEERBAUM, Ludger",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Jumping,"EHNING, Marcus",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Equestrian,Jumping,"NIEBERG, Lars",Men,Team,Gold
Germany,GER,81413145,41313.3139945434,2000,Sydney,Fencing,Fencing,"BISSDORF, Ralf",Men,Foil Individual,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Fencing,Fencing,"KOENIG, Rita",Women,Foil Individual,Silver
Germany,GER,81413145,41313.3139945434,2000,Sydney,Fencing,Fencing,"BAU, Sabine Christiane",Women,Foil Team,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Fencing,Fencing,"KOENIG, Rita",Women,Foil Team,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Fencing,Fencing,"WEBER-KOSZTO, Monika",Women,Foil Team,Bronze
Germany,GER,81413145,41313.3139945434,2000,Sydney,Fencing,Fencing,"KOTHNY, Wiradech",Men,Sabre Individual,Bronze
