Country,Code,Population,GDP_per_Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Cross Country Skiing,"HOFFMANN, Christian",Men,30KM Mass Start,Gold
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Cross Country Skiing,"BOTVINOV, Mikhail",Men,30KM Mass Start,Silver
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Nordic Combined,"GOTTWALD, Felix",Men,Individual,Bronze
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Nordic Combined,"GOTTWALD, Felix",Men,Sprint,Bronze
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Nordic Combined,"BIELER, Christoph",Men,Team,Bronze
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Nordic Combined,"GOTTWALD, Felix",Men,Team,Bronze
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Nordic Combined,"GRUBER, Michael",Men,Team,Bronze
Austria,AUT,8611088,43774.985173612,2002,Salt Lake City,Skiing,Nordic Combined,"STECHER, Mario",Men,Team,Bronze
Austria,AUT,8611088,43774.985173612,2006,Turin,Luge,Luge,"LINGER, Andreas",Men,Doubles,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Luge,Luge,"LINGER, Wolfgang",Men,Doubles,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"SCHOENFELDER, Rainer",Men,Alpine Combined,Bronze
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"SCHILD, Marlies",Women,Alpine Combined,Silver
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"WALCHHOFER, Michael",Men,Downhill,Silver
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"DORFMEISTER, Michaela",Women,Downhill,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"MAIER, Hermann",Men,Giant Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"RAICH, Benjamin",Men,Giant Slalom,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"SCHOENFELDER, Rainer",Men,Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"RAICH, Benjamin",Men,Slalom,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"HERBST, Reinfried",Men,Slalom,Silver
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"SCHILD, Marlies",Women,Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"HOSP, Nicole",Women,Slalom,Silver
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"MAIER, Hermann",Men,Super-G,Silver
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"MEISSNITZER, Alexandra",Women,Super-G,Bronze
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Alpine Skiing,"DORFMEISTER, Michaela",Women,Super-G,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Cross Country Skiing,"BOTWINOV, Mikhail",Men,50KM,Bronze
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Nordic Combined,"GOTTWALD, Felix",Men,Individual,Silver
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Nordic Combined,"GOTTWALD, Felix",Men,Individual Sprint,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Nordic Combined,"BIELER, Christoph",Men,Team,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Nordic Combined,"GOTTWALD, Felix",Men,Team,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Nordic Combined,"GRUBER, Michael",Men,Team,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Nordic Combined,"STECHER, Mario",Men,Team,Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Ski Jumping,"MORGENSTERN, Thomas",Men,K120 Individual (90M),Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Ski Jumping,"KOFLER, Andreas",Men,K120 Individual (90M),Silver
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Ski Jumping,"KOCH, Martin",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Ski Jumping,"KOFLER, Andreas",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Ski Jumping,"MORGENSTERN, Thomas",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Ski Jumping,"WIDHOELZL, Andreas",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2006,Turin,Skiing,Snowboard,"GRABNER, Siegfried",Men,Giant Parallel Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Biathlon,Biathlon,"SUMANN, Christoph",Men,12.5Km Pursuit,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Biathlon,Biathlon,"EDER, Simon",Men,4X7.5KM Relay,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Biathlon,Biathlon,"LANDERTINGER, Dominik",Men,4X7.5KM Relay,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Biathlon,Biathlon,"MESOTITSCH, Daniel",Men,4X7.5KM Relay,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Biathlon,Biathlon,"SUMANN, Christoph",Men,4X7.5KM Relay,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Luge,Luge,"LINGER, Andreas",Men,Doubles,Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Luge,Luge,"LINGER, Wolfgang",Men,Doubles,Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Luge,Luge,"REITHMAYER, Nina",Women,Singles,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Alpine Skiing,"GOERGL, Elisabeth",Women,Downhill,Bronze
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Alpine Skiing,"GOERGL, Elisabeth",Women,Giant Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Alpine Skiing,"SCHILD, Marlies",Women,Slalom,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Alpine Skiing,"FISCHBACHER, Andrea",Women,Super-G,Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Freestyle Skiing,"MATT, Andreas",Men,Ski Cross,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Nordic Combined,"GRUBER, Bernhard",Men,Sprint K120,Bronze
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Nordic Combined,"GOTTWALD, Felix",Men,"Team, 4X5 KM",Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Nordic Combined,"GRUBER, Bernhard",Men,"Team, 4X5 KM",Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Nordic Combined,"KREINER, David",Men,"Team, 4X5 KM",Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Nordic Combined,"STECHER, Mario",Men,"Team, 4X5 KM",Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",Men,K120 Individual (90M),Bronze
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Ski Jumping,"KOFLER, Andreas",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Ski Jumping,"LOITZL, Wolfgang",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Ski Jumping,"MORGENSTERN, Thomas",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",Men,K120 Team (90M),Gold
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",Men,K90 Individual (70M),Bronze
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Snowboard,"KARL, Benjamin",Men,Giant Parallel Slalom,Silver
Austria,AUT,8611088,43774.985173612,2010,Vancouver,Skiing,Snowboard,"KREINER, Marion",Women,Giant Parallel Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Biathlon,Biathlon,"LANDERTINGER, Dominik",Men,10KM,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Biathlon,Biathlon,"EDER, Simon",Men,4X7.5KM Relay,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Biathlon,Biathlon,"LANDERTINGER, Dominik",Men,4X7.5KM Relay,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Biathlon,Biathlon,"MESOTITSCH, Daniel",Men,4X7.5KM Relay,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Biathlon,Biathlon,"SUMANN, Christoph",Men,4X7.5KM Relay,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Luge,Luge,"LINGER, Andreas",Men,Doubles,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Luge,Luge,"LINGER, Wolfgang",Men,Doubles,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"MAYER, Matthias",Men,Downhill,Gold
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"HIRSCHER, Marcel",Men,Slalom,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"MATT, Mario",Men,Slalom,Gold
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"FENNINGER, Anna",Women,Giant Slalom,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"SCHILD, Marlies",Women,Slalom,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"ZETTEL, Kathrin",Women,Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"HOSP, Nicole",Women,Super Combined,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"FENNINGER, Anna",Women,Super-G,Gold
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Alpine Skiing,"HOSP, Nicole",Women,Super-G,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Nordic Combined,"BIELER, Christoph",Men,"Team, 4X5 KM",Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Nordic Combined,"GRUBER, Bernhard",Men,"Team, 4X5 KM",Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Nordic Combined,"KLAPFER, Lukas",Men,"Team, 4X5 KM",Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Nordic Combined,"STECHER, Mario",Men,"Team, 4X5 KM",Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Ski Jumping,"DIETHART, Thomas",Men,Teams,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Ski Jumping,"HAYBOECK, Michael",Men,Teams,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Ski Jumping,"MORGENSTERN, Thomas",Men,Teams,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",Men,Teams,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Ski Jumping,"IRASCHKO-STOLZ, Daniela",Women,K90 Individual,Silver
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Snowboard,"KARL, Benjamin",Men,Parallel Slalom,Bronze
Austria,AUT,8611088,43774.985173612,2014,Sochi,Skiing,Snowboard,"DUJMOVITS, Julia",Women,Parallel Slalom,Gold
Belarus,BLR,9513000,5740.45649479562,1994,Lillehammer,Biathlon,Biathlon,"PARAMYGINA, Svetlana",Women,7.5KM,Silver
Belarus,BLR,9513000,5740.45649479562,1994,Lillehammer,Skating,Speed skating,"ZHELEZOVSKY, Igor",Men,1000M,Silver
Belarus,BLR,9513000,5740.45649479562,1998,Nagano,Biathlon,Biathlon,"AIDAROV, Aleksei",Men,20KM,Bronze
Belarus,BLR,9513000,5740.45649479562,1998,Nagano,Skiing,Freestyle Skiing,"DASHCHINSKY, Dmitri",Men,Aerials,Bronze
Belarus,BLR,9513000,5740.45649479562,2002,Salt Lake City,Skiing,Freestyle Skiing,"GRISHIN, Alexei",Men,Aerials,Bronze
Belarus,BLR,9513000,5740.45649479562,2006,Turin,Skiing,Freestyle Skiing,"DASHINSKI, Dmitri",Men,Aerials,Silver
Belarus,BLR,9513000,5740.45649479562,2010,Vancouver,Biathlon,Biathlon,"DOMRACHEVA, Darya",Women,15KM,Bronze
Belarus,BLR,9513000,5740.45649479562,2010,Vancouver,Biathlon,Biathlon,"NOVIKOV, Sergey",Men,20KM,Silver
Belarus,BLR,9513000,5740.45649479562,2010,Vancouver,Skiing,Freestyle Skiing,"GRISHIN, Alexei",Men,Aerials,Gold
Belarus,BLR,9513000,5740.45649479562,2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",Women,10KM Pursuit,Gold
Belarus,BLR,9513000,5740.45649479562,2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",Women,12.5KM Mass Start,Gold
Belarus,BLR,9513000,5740.45649479562,2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",Women,15KM,Gold
Belarus,BLR,9513000,5740.45649479562,2014,Sochi,Biathlon,Biathlon,"SKARDINO, Nadezhda",Women,15KM,Bronze
Belarus,BLR,9513000,5740.45649479562,2014,Sochi,Skiing,Freestyle Skiing,"KUSHNIR, Anton",Men,Aerials,Gold
Belarus,BLR,9513000,5740.45649479562,2014,Sochi,Skiing,Freestyle Skiing,"TSUPER, Alla",Women,Aerials,Gold
Belgium,BEL,11285721,40324.0277657215,1924,Chamonix,Bobsleigh,Bobsleigh,"MORTIAUX, René",Men,Four-Man,Bronze
Belgium,BEL,11285721,40324.0277657215,1924,Chamonix,Bobsleigh,Bobsleigh,"MULDER, Charles",Men,Four-Man,Bronze
Belgium,BEL,11285721,40324.0277657215,1924,Chamonix,Bobsleigh,Bobsleigh,"VAN DEN BROECK, Paul",Men,Four-Man,Bronze
Belgium,BEL,11285721,40324.0277657215,1924,Chamonix,Bobsleigh,Bobsleigh,"VERSCHUEREN, Victor",Men,Four-Man,Bronze
Belgium,BEL,11285721,40324.0277657215,1924,Chamonix,Bobsleigh,Bobsleigh,"WILLIEMS, Henri",Men,Four-Man,Bronze
Belgium,BEL,11285721,40324.0277657215,1928,St.Moritz,Skating,Figure skating,"VAN ZEEBROECK, Robert",Men,Individual,Bronze
Belgium,BEL,11285721,40324.0277657215,1948,St.Moritz,Bobsleigh,Bobsleigh,"HOUBEN, Max",Men,Four-Man,Silver
Belgium,BEL,11285721,40324.0277657215,1948,St.Moritz,Bobsleigh,Bobsleigh,"MANSVELD, Freddy",Men,Four-Man,Silver
Belgium,BEL,11285721,40324.0277657215,1948,St.Moritz,Bobsleigh,Bobsleigh,"MOUVET, Jacques",Men,Four-Man,Silver
Belgium,BEL,11285721,40324.0277657215,1948,St.Moritz,Bobsleigh,Bobsleigh,"NIELS, Louis-Georges",Men,Four-Man,Silver
Belgium,BEL,11285721,40324.0277657215,1948,St.Moritz,Skating,Figure skating,"BAUGNIET, Pierre",Men,Pairs,Gold
Belgium,BEL,11285721,40324.0277657215,1948,St.Moritz,Skating,Figure skating,"LANNOY, Micheline",Women,Pairs,Gold
Belgium,BEL,11285721,40324.0277657215,1998,Nagano,Skating,Speed skating,"VELDKAMP, Bart",Men,5000M,Bronze
Bulgaria,BUL,7177991,6993.47735975728,1980,Lake Placid,Skiing,Cross Country Skiing,"LEBANOV, Ivan",Men,30KM Mass Start,Bronze
Bulgaria,BUL,7177991,6993.47735975728,1998,Nagano,Biathlon,Biathlon,"DAFOVSKA, Ekaterina",Women,15KM,Gold
Bulgaria,BUL,7177991,6993.47735975728,2002,Salt Lake City,Biathlon,Biathlon,"NIKOULTCHINA, Irina",Women,10KM Pursuit,Bronze
Bulgaria,BUL,7177991,6993.47735975728,2002,Salt Lake City,Skating,Short Track Speed Skating,"RADANOVA, Evgenia",Women,1500M,Bronze
Bulgaria,BUL,7177991,6993.47735975728,2002,Salt Lake City,Skating,Short Track Speed Skating,"RADANOVA, Evgenia",Women,500M,Silver
Bulgaria,BUL,7177991,6993.47735975728,2006,Turin,Skating,Short Track Speed Skating,"RADANOVA, Evgenia",Women,500M,Silver
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"CAMERON, Jack",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"COLLETT, Ernest J.",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"MAC CAFFERY, Albert",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"MAC MUNN, Harold",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"MUNRO, Duncan",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"RAMSAY, W.-Beattie",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"SLATER, Cyril",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"SMITH, Reginald",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1924,Chamonix,Ice Hockey,Ice Hockey,"WATSON, Harry",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"DELAHAY, Charles",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"FISHER, Franlyn Wood",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"HUDSON, Henry Louis",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"MUELLER, Norbert Edward",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"PLAXTON, Herbert Alfred",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"PLAXTON, Hugh John",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"PLAXTON, Rogers Hayward",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"PORTER, John Chester",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"SULLIVAN, Frank Gerald",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"SULLIVAN, Joseph Taylor",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"TAYLOR, Ross Croft",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1928,St.Moritz,Ice Hockey,Ice Hockey,"TROTTIER, David",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"COCKBURN, William George",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"CROWLEY, Clifford",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"DUNCANSON, Albert",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"GARBUTT, George",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"HINKEL, Roy",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"LINDQUIST, C. Victor",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"MALLOY, Norman",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"MONSON, Walter",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"MOORE, Kenneth",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"RIVERS, N.Romeo",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"SIMPSON, Harold",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"SUTHERLAND, Hugh",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"WAGNER, W. Stanley",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Ice Hockey,Ice Hockey,"WISE, J. Alliston",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Skating,Figure skating,"WILSON, Montgomery",Men,Individual,Bronze
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Skating,Speed skating,"STACK, Frank",Men,10000M,Bronze
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Skating,Speed skating,"LOGAN, William F.",Men,1500M,Bronze
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Skating,Speed skating,"HURD, Alexander",Men,1500M,Silver
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Skating,Speed skating,"LOGAN, William F.",Men,5000M,Bronze
Canada,CAN,35851774,43248.529909341,1932,Lake Placid,Skating,Speed skating,"HURD, Alexander",Men,500M,Bronze
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"DEACON, Maxwell Arnold",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"FARGUHARSON, Hugh",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"FARMER-HORN, Kenneth",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"HAGGARTY, James",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"KITCHEN, Walter",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"MILTON, Raymond",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"MOORE, Francis",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"MURRAY, Herman",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"NASH, Arthur",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"NEVILLE, David John",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"SINCLAIR, Alexander",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"ST.GERMAIN, Ralph",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"THOMSON, William",Men,Ice Hockey,Silver
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"BROOKS, H.",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"DOWEY, Murray Albert",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"DUNSTER, Bernard Frank",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"FORBES, R.A.",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"GILPIN, A.",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"GRAVELLE, Jean Orval",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"GUZZO, Patrick",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"HALDER, Walter Edwin",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"HIBBERD, Thomas Edward",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"KING, Ross",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"LAPERRIERE, Henri-André",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"LECOMPTE, John Howard",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"LEICHNITZ, J.",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"MARA, George Edward",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"RENAUD, Albert Roméo",Men,Ice Hockey,Gold
Canada,CAN,35851774,43248.529909341,1948,St.Moritz,Ice Hockey,Ice Hockey,"SCHROETER, Reginald John",Men,Ice Hockey,Gold
